competition,season,date,team,opponent,is_home,manager,match_id,match_url
J1,2010,2010-10-24,鹿島,横浜FM,True,オズワルド オリベイラ,20101024003,https://soccer-db.net/result/20101024003
J1,2010,2010-10-31,鹿島,新潟,False,オズワルド オリベイラ,20101031002,https://soccer-db.net/result/20101031002
J1,2010,2010-11-07,鹿島,名古屋,True,オズワルド オリベイラ,20101107002,https://soccer-db.net/result/20101107002
J1,2010,2010-11-14,鹿島,川崎F,False,オズワルド オリベイラ,20101114002,https://soccer-db.net/result/20101114002
J1,2010,2010-11-20,鹿島,神戸,False,オズワルド オリベイラ,20101120005,https://soccer-db.net/result/20101120005
J1,2010,2010-11-23,鹿島,磐田,True,オズワルド オリベイラ,20101123001,https://soccer-db.net/result/20101123001
J1,2010,2010-11-28,鹿島,京都,True,オズワルド オリベイラ,20101128001,https://soccer-db.net/result/20101128001
J1,2010,2010-12-04,鹿島,山形,False,オズワルド オリベイラ,20101204002,https://soccer-db.net/result/20101204002
J1,2011,2011-03-05,C大阪,G大阪,False,レビー クルピ,20110305003,https://soccer-db.net/result/20110305003
J1,2011,2011-04-24,C大阪,山形,False,レビー クルピ,20110424001,https://soccer-db.net/result/20110424001
J1,2011,2011-04-29,C大阪,新潟,True,レビー クルピ,20110429006,https://soccer-db.net/result/20110429006
J1,2011,2011-05-07,C大阪,仙台,True,レビー クルピ,20110507008,https://soccer-db.net/result/20110507008
J1,2011,2011-05-15,C大阪,浦和,False,レビー クルピ,20110515002,https://soccer-db.net/result/20110515002
J1,2011,2011-05-20,C大阪,川崎F,True,レビー クルピ,20110520001,https://soccer-db.net/result/20110520001
J1,2011,2011-05-29,C大阪,大宮,True,レビー クルピ,20110529001,https://soccer-db.net/result/20110529001
J1,2011,2011-06-11,C大阪,福岡,False,レビー クルピ,20110611004,https://soccer-db.net/result/20110611004
J1,2011,2011-06-15,C大阪,横浜FM,True,レビー クルピ,20110615007,https://soccer-db.net/result/20110615007
J1,2011,2011-06-18,C大阪,甲府,False,レビー クルピ,20110618003,https://soccer-db.net/result/20110618003
J1,2011,2011-06-22,C大阪,名古屋,True,レビー クルピ,20110622006,https://soccer-db.net/result/20110622006
J1,2011,2011-06-25,C大阪,新潟,False,レビー クルピ,20110625003,https://soccer-db.net/result/20110625003
J1,2011,2011-07-02,C大阪,柏,True,レビー クルピ,20110702006,https://soccer-db.net/result/20110702006
J1,2011,2011-07-10,C大阪,広島,False,レビー クルピ,20110710003,https://soccer-db.net/result/20110710003
J1,2011,2011-07-13,C大阪,磐田,True,レビー クルピ,20110713007,https://soccer-db.net/result/20110713007
J1,2011,2011-07-16,C大阪,神戸,False,レビー クルピ,20110716004,https://soccer-db.net/result/20110716004
J1,2011,2011-07-23,C大阪,清水,True,レビー クルピ,20110723008,https://soccer-db.net/result/20110723008
J1,2011,2011-07-31,C大阪,鹿島,True,レビー クルピ,20110731001,https://soccer-db.net/result/20110731001
J1,2011,2011-08-06,C大阪,川崎F,False,レビー クルピ,20110806005,https://soccer-db.net/result/20110806005
J1,2011,2011-08-13,C大阪,G大阪,True,レビー クルピ,20110813004,https://soccer-db.net/result/20110813004
J1,2011,2011-08-17,C大阪,鹿島,False,レビー クルピ,20110817001,https://soccer-db.net/result/20110817001
J1,2011,2011-08-20,C大阪,清水,False,レビー クルピ,20110820004,https://soccer-db.net/result/20110820004
J1,2011,2011-08-24,C大阪,横浜FM,False,レビー クルピ,20110824009,https://soccer-db.net/result/20110824009
J1,2011,2011-08-28,C大阪,浦和,True,レビー クルピ,20110828002,https://soccer-db.net/result/20110828002
J1,2011,2011-09-10,C大阪,広島,True,レビー クルピ,20110910001,https://soccer-db.net/result/20110910001
J1,2011,2011-09-18,C大阪,大宮,False,レビー クルピ,20110918003,https://soccer-db.net/result/20110918003
J1,2011,2011-09-23,C大阪,山形,True,レビー クルピ,20110923002,https://soccer-db.net/result/20110923002
J1,2011,2011-10-02,C大阪,仙台,False,レビー クルピ,20111002002,https://soccer-db.net/result/20111002002
J1,2011,2011-10-15,C大阪,甲府,True,レビー クルピ,20111015001,https://soccer-db.net/result/20111015001
J1,2011,2011-10-23,C大阪,磐田,False,レビー クルピ,20111023003,https://soccer-db.net/result/20111023003
J1,2011,2011-11-03,C大阪,名古屋,False,レビー クルピ,20111103004,https://soccer-db.net/result/20111103004
J1,2011,2011-11-20,C大阪,神戸,True,レビー クルピ,20111120002,https://soccer-db.net/result/20111120002
J1,2011,2011-11-26,C大阪,柏,False,レビー クルピ,20111126002,https://soccer-db.net/result/20111126002
J1,2011,2011-12-03,C大阪,福岡,True,レビー クルピ,20111203009,https://soccer-db.net/result/20111203009
J1,2011,2011-03-05,G大阪,C大阪,True,西野 朗,20110305003,https://soccer-db.net/result/20110305003
J1,2011,2011-04-24,G大阪,広島,False,西野 朗,20110424003,https://soccer-db.net/result/20110424003
