date,competition,season,home,away,home_goals,away_goals
2022-07-09,J3,2022,ＳＣ相模原,藤枝ＭＹＦＣ,0,1
2022-07-10,J3,2022,愛媛ＦＣ,テゲバジャーロ宮崎,2,0
2022-07-10,J3,2022,ＡＣ長野パルセイロ,ＦＣ今治,1,1
2022-07-10,J3,2022,ＦＣ岐阜,いわきＦＣ,1,2
2022-07-15,J3,2022,カターレ富山,ヴァンラーレ八戸,2,1
2022-07-16,J3,2022,いわきＦＣ,アスルクラロ沼津,4,0
2022-07-16,J3,2022,ガイナーレ鳥取,ＡＣ長野パルセイロ,0,1
2022-07-17,J3,2022,カマタマーレ讃岐,愛媛ＦＣ,0,2
2022-07-17,J3,2022,ギラヴァンツ北九州,ＦＣ岐阜,2,1
2022-07-17,J3,2022,テゲバジャーロ宮崎,藤枝ＭＹＦＣ,1,3
2022-07-17,J3,2022,松本山雅ＦＣ,福島ユナイテッドＦＣ,1,0
2022-07-17,J3,2022,鹿児島ユナイテッドＦＣ,ＳＣ相模原,0,1
2022-07-23,J3,2022,アスルクラロ沼津,ＦＣ今治,0,1
2022-07-23,J3,2022,ヴァンラーレ八戸,鹿児島ユナイテッドＦＣ,0,1
2022-07-23,J3,2022,福島ユナイテッドＦＣ,ガイナーレ鳥取,3,2
2022-07-23,J3,2022,藤枝ＭＹＦＣ,ギラヴァンツ北九州,3,1
2022-07-23,J3,2022,ＦＣ岐阜,カマタマーレ讃岐,2,1
2022-07-23,J3,2022,ＳＣ相模原,愛媛ＦＣ,2,3
2022-07-24,J3,2022,横浜スポーツ&カルチャークラブ,カターレ富山,1,2
2022-07-24,J3,2022,ＡＣ長野パルセイロ,テゲバジャーロ宮崎,3,2
2022-07-30,J3,2022,カターレ富山,いわきＦＣ,1,1
2022-07-30,J3,2022,カマタマーレ讃岐,ＡＣ長野パルセイロ,0,1
2022-07-30,J3,2022,ガイナーレ鳥取,ＦＣ岐阜,4,0
2022-07-30,J3,2022,ギラヴァンツ北九州,アスルクラロ沼津,1,0
2022-07-30,J3,2022,福島ユナイテッドＦＣ,ＦＣ今治,1,1
2022-07-30,J3,2022,藤枝ＭＹＦＣ,鹿児島ユナイテッドＦＣ,2,1
2022-07-31,J3,2022,テゲバジャーロ宮崎,ＳＣ相模原,0,0
2022-07-31,J3,2022,愛媛ＦＣ,横浜スポーツ&カルチャークラブ,2,0
2022-07-31,J3,2022,松本山雅ＦＣ,ヴァンラーレ八戸,0,1
2022-08-06,J3,2022,ＦＣ今治,横浜スポーツ&カルチャークラブ,5,2
2022-08-07,J3,2022,いわきＦＣ,松本山雅ＦＣ,0,0
2022-08-13,J3,2022,カマタマーレ讃岐,テゲバジャーロ宮崎,1,1
2022-08-13,J3,2022,ヴァンラーレ八戸,いわきＦＣ,0,5
2022-08-14,J3,2022,愛媛ＦＣ,ガイナーレ鳥取,7,2
2022-08-14,J3,2022,横浜スポーツ&カルチャークラブ,ギラヴァンツ北九州,1,0
2022-08-14,J3,2022,鹿児島ユナイテッドＦＣ,松本山雅ＦＣ,4,2
2022-08-14,J3,2022,ＡＣ長野パルセイロ,カターレ富山,1,0
2022-08-14,J3,2022,ＦＣ今治,ＦＣ岐阜,1,0
2022-08-20,J3,2022,いわきＦＣ,福島ユナイテッドＦＣ,4,1
2022-08-20,J3,2022,カターレ富山,愛媛ＦＣ,2,1
2022-08-20,J3,2022,ヴァンラーレ八戸,ＡＣ長野パルセイロ,3,1
2022-08-20,J3,2022,ＳＣ相模原,鹿児島ユナイテッドＦＣ,0,1
2022-08-21,J3,2022,ギラヴァンツ北九州,松本山雅ＦＣ,0,1
2022-08-21,J3,2022,テゲバジャーロ宮崎,ガイナーレ鳥取,0,2
2022-08-21,J3,2022,横浜スポーツ&カルチャークラブ,アスルクラロ沼津,4,2
2022-08-21,J3,2022,ＦＣ今治,カマタマーレ讃岐,2,1
2022-08-27,J3,2022,アスルクラロ沼津,ＳＣ相模原,1,1
2022-08-27,J3,2022,ガイナーレ鳥取,カターレ富山,3,0
2022-08-27,J3,2022,愛媛ＦＣ,ＦＣ岐阜,1,1
2022-08-27,J3,2022,松本山雅ＦＣ,カマタマーレ讃岐,1,0
2022-08-27,J3,2022,福島ユナイテッドＦＣ,ヴァンラーレ八戸,1,0
2022-08-27,J3,2022,藤枝ＭＹＦＣ,いわきＦＣ,0,3
2022-08-28,J3,2022,テゲバジャーロ宮崎,横浜スポーツ&カルチャークラブ,1,0
2022-08-28,J3,2022,鹿児島ユナイテッドＦＣ,ＦＣ今治,3,4
2022-08-28,J3,2022,ＡＣ長野パルセイロ,ギラヴァンツ北九州,1,0
2022-08-30,J3,2022,ＳＣ相模原,福島ユナイテッドＦＣ,1,3
2022-09-03,J3,2022,いわきＦＣ,ＡＣ長野パルセイロ,1,0
2022-09-03,J3,2022,アスルクラロ沼津,鹿児島ユナイテッドＦＣ,0,1
2022-09-03,J3,2022,カターレ富山,福島ユナイテッドＦＣ,3,2
2022-09-03,J3,2022,ヴァンラーレ八戸,テゲバジャーロ宮崎,1,2
2022-09-03,J3,2022,松本山雅ＦＣ,愛媛ＦＣ,2,1
2022-09-03,J3,2022,ＦＣ岐阜,横浜スポーツ&カルチャークラブ,3,0
2022-09-03,J3,2022,ＳＣ相模原,ガイナーレ鳥取,2,2
2022-09-04,J3,2022,カマタマーレ讃岐,藤枝ＭＹＦＣ,1,1
2022-09-04,J3,2022,ＦＣ今治,ギラヴァンツ北九州,2,3
2022-09-10,J3,2022,カターレ富山,テゲバジャーロ宮崎,2,1
2022-09-10,J3,2022,ガイナーレ鳥取,アスルクラロ沼津,3,0
2022-09-10,J3,2022,愛媛ＦＣ,ＦＣ今治,3,2
2022-09-10,J3,2022,福島ユナイテッドＦＣ,松本山雅ＦＣ,0,1
2022-09-10,J3,2022,藤枝ＭＹＦＣ,ヴァンラーレ八戸,2,0
2022-09-10,J3,2022,ＦＣ岐阜,ＡＣ長野パルセイロ,1,1
2022-09-11,J3,2022,ギラヴァンツ北九州,いわきＦＣ,0,1
2022-09-11,J3,2022,横浜スポーツ&カルチャークラブ,ＳＣ相模原,0,4
2022-09-11,J3,2022,鹿児島ユナイテッドＦＣ,カマタマーレ讃岐,3,2
2022-09-14,J3,2022,ＦＣ岐阜,藤枝ＭＹＦＣ,0,3
2022-09-17,J3,2022,アスルクラロ沼津,カターレ富山,1,0
2022-09-17,J3,2022,ヴァンラーレ八戸,ＦＣ岐阜,3,1
2022-09-17,J3,2022,横浜スポーツ&カルチャークラブ,カマタマーレ讃岐,0,0
2022-09-18,J3,2022,松本山雅ＦＣ,ガイナーレ鳥取,2,1
2022-09-18,J3,2022,藤枝ＭＹＦＣ,ＳＣ相模原,1,0
2022-09-18,J3,2022,ＡＣ長野パルセイロ,福島ユナイテッドＦＣ,0,1
2022-09-18,J3,2022,ＦＣ今治,いわきＦＣ,1,0
2022-09-19,J3,2022,鹿児島ユナイテッドＦＣ,ギラヴァンツ北九州,1,0
2022-09-21,J3,2022,アスルクラロ沼津,藤枝ＭＹＦＣ,0,0
2022-09-24,J3,2022,ガイナーレ鳥取,鹿児島ユナイテッドＦＣ,6,0
2022-09-24,J3,2022,愛媛ＦＣ,藤枝ＭＹＦＣ,0,1
2022-09-25,J3,2022,いわきＦＣ,ＦＣ岐阜,2,1
2022-09-25,J3,2022,カマタマーレ讃岐,カターレ富山,0,4
2022-09-25,J3,2022,テゲバジャーロ宮崎,ＦＣ今治,2,3
2022-09-25,J3,2022,松本山雅ＦＣ,横浜スポーツ&カルチャークラブ,0,1
2022-09-25,J3,2022,福島ユナイテッドＦＣ,ギラヴァンツ北九州,2,1
2022-09-25,J3,2022,ＡＣ長野パルセイロ,アスルクラロ沼津,2,1
2022-09-25,J3,2022,ＳＣ相模原,ヴァンラーレ八戸,0,2
2022-10-01,J3,2022,藤枝ＭＹＦＣ,横浜スポーツ&カルチャークラブ,4,1
2022-10-01,J3,2022,鹿児島ユナイテッドＦＣ,ＡＣ長野パルセイロ,4,1
2022-10-02,J3,2022,いわきＦＣ,カマタマーレ讃岐,4,1
2022-10-02,J3,2022,アスルクラロ沼津,松本山雅ＦＣ,0,0
2022-10-02,J3,2022,カターレ富山,ＳＣ相模原,1,0
2022-10-02,J3,2022,ギラヴァンツ北九州,テゲバジャーロ宮崎,4,0
2022-10-02,J3,2022,ヴァンラーレ八戸,愛媛ＦＣ,1,0
2022-10-02,J3,2022,ＦＣ今治,ガイナーレ鳥取,3,0
2022-10-02,J3,2022,ＦＣ岐阜,福島ユナイテッドＦＣ,1,1
2022-10-08,J3,2022,愛媛ＦＣ,ＡＣ長野パルセイロ,2,2
2022-10-08,J3,2022,横浜スポーツ&カルチャークラブ,鹿児島ユナイテッドＦＣ,0,1
2022-10-08,J3,2022,ＳＣ相模原,ＦＣ今治,0,2
2022-10-09,J3,2022,カマタマーレ讃岐,アスルクラロ沼津,0,0
2022-10-09,J3,2022,ガイナーレ鳥取,いわきＦＣ,1,3
2022-10-09,J3,2022,ギラヴァンツ北九州,ヴァンラーレ八戸,2,1
2022-10-09,J3,2022,テゲバジャーロ宮崎,福島ユナイテッドＦＣ,4,1
2022-10-09,J3,2022,藤枝ＭＹＦＣ,松本山雅ＦＣ,1,0
2022-10-09,J3,2022,ＦＣ岐阜,カターレ富山,1,3
2022-10-15,J3,2022,松本山雅ＦＣ,ＦＣ岐阜,2,1
2022-10-15,J3,2022,横浜スポーツ&カルチャークラブ,ＦＣ今治,2,1
2022-10-16,J3,2022,アスルクラロ沼津,いわきＦＣ,0,4
2022-10-16,J3,2022,カターレ富山,藤枝ＭＹＦＣ,1,4
2022-10-16,J3,2022,ガイナーレ鳥取,ヴァンラーレ八戸,0,1
2022-10-16,J3,2022,愛媛ＦＣ,ギラヴァンツ北九州,1,1
2022-10-16,J3,2022,福島ユナイテッドＦＣ,カマタマーレ讃岐,0,2
2022-10-16,J3,2022,鹿児島ユナイテッドＦＣ,テゲバジャーロ宮崎,1,2
2022-10-16,J3,2022,ＡＣ長野パルセイロ,ＳＣ相模原,3,1
2022-10-22,J3,2022,藤枝ＭＹＦＣ,テゲバジャーロ宮崎,1,1
2022-10-23,J3,2022,いわきＦＣ,愛媛ＦＣ,2,1
2022-10-23,J3,2022,カマタマーレ讃岐,ＳＣ相模原,2,2
2022-10-23,J3,2022,ギラヴァンツ北九州,ガイナーレ鳥取,2,3
2022-10-23,J3,2022,ヴァンラーレ八戸,カターレ富山,2,1
2022-10-23,J3,2022,福島ユナイテッドＦＣ,鹿児島ユナイテッドＦＣ,1,1
2022-10-23,J3,2022,ＡＣ長野パルセイロ,横浜スポーツ&カルチャークラブ,2,1
2022-10-23,J3,2022,ＦＣ今治,松本山雅ＦＣ,1,2
2022-10-23,J3,2022,ＦＣ岐阜,アスルクラロ沼津,2,1
2022-10-27,J3,2022,テゲバジャーロ宮崎,愛媛ＦＣ,3,3
2022-10-29,J3,2022,横浜スポーツ&カルチャークラブ,福島ユナイテッドＦＣ,2,0
2022-10-30,J3,2022,アスルクラロ沼津,ヴァンラーレ八戸,1,2
2022-10-30,J3,2022,カターレ富山,ＦＣ今治,2,3
2022-10-30,J3,2022,カマタマーレ讃岐,ギラヴァンツ北九州,2,2
2022-10-30,J3,2022,ガイナーレ鳥取,藤枝ＭＹＦＣ,1,1
2022-10-30,J3,2022,テゲバジャーロ宮崎,いわきＦＣ,1,0
2022-10-30,J3,2022,松本山雅ＦＣ,ＡＣ長野パルセイロ,2,1
2022-10-30,J3,2022,鹿児島ユナイテッドＦＣ,愛媛ＦＣ,0,1
2022-10-30,J3,2022,ＳＣ相模原,ＦＣ岐阜,0,0
2022-11-06,J3,2022,いわきＦＣ,鹿児島ユナイテッドＦＣ,3,0
2022-11-06,J3,2022,カターレ富山,松本山雅ＦＣ,4,3
2022-11-06,J3,2022,ギラヴァンツ北九州,ＳＣ相模原,3,1
2022-11-06,J3,2022,ヴァンラーレ八戸,横浜スポーツ&カルチャークラブ,0,1
2022-11-06,J3,2022,愛媛ＦＣ,カマタマーレ讃岐,1,1
2022-11-06,J3,2022,福島ユナイテッドＦＣ,アスルクラロ沼津,2,0
2022-11-06,J3,2022,ＡＣ長野パルセイロ,ガイナーレ鳥取,1,2
2022-11-06,J3,2022,ＦＣ今治,藤枝ＭＹＦＣ,1,0
2022-11-06,J3,2022,ＦＣ岐阜,テゲバジャーロ宮崎,1,2
2022-11-12,J3,2022,愛媛ＦＣ,アスルクラロ沼津,1,1
2022-11-12,J3,2022,横浜スポーツ&カルチャークラブ,ガイナーレ鳥取,0,4
